Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Month,DayOfWeek,is_outlier
2016-09-20,20934,44995,Q4N,7FGIM,1.0,7.37,2016-09,Tuesday,False
2016-09-20,20934,44995,P42,OV1P9,1.0,6.07,2016-09,Tuesday,False
2016-09-20,11971,44996,1VL,YX5HU,1.0,13.05,2016-09,Tuesday,False
2016-09-20,18327,44997,LSD,LVV82,1.0,13.32,2016-09,Tuesday,False
2016-09-20,18327,44997,U5F,4X8P4,1.0,5.19,2016-09,Tuesday,False
2016-09-20,13419,44998,SJS,GFSX0,1.0,64.72,2016-09,Tuesday,False
2016-09-20,13419,44998,SJS,NK0VC,1.0,44.47,2016-09,Tuesday,False
2016-09-20,13419,44998,SJS,1E39O,1.0,196.17,2016-09,Tuesday,True
2016-09-20,13419,44998,FWN,WLUDY,3.0,59.4,2016-09,Tuesday,False
2016-09-20,17973,44999,MTR,3R805,2.0,2.16,2016-09,Tuesday,False
2016-09-20,17251,45000,HTR,3F0QP,1.0,4.12,2016-09,Tuesday,False
2016-09-20,12162,45001,EKM,THI3S,2.0,2.47,2016-09,Tuesday,False
2016-09-20,12162,45001,TZB,3JP9W,1.0,8.93,2016-09,Tuesday,False
2016-09-20,12162,45001,XG4,ZSVWE,1.0,6.75,2016-09,Tuesday,False
2016-09-20,12679,45002,29A,A59HR,3.0,6.48,2016-09,Tuesday,False
2016-09-20,18677,45003,OBD,59W2L,1.0,4.29,2016-09,Tuesday,False
2016-09-20,17807,45004,R6E,TA0AW,1.0,25.01,2016-09,Tuesday,False
2016-09-20,12678,45005,R6E,KS95Q,1.0,8.75,2016-09,Tuesday,False
2016-09-20,20779,45006,C8Z,ZUN8X,1.0,4.98,2016-09,Tuesday,False
2016-09-20,12676,45007,2ML,68BRQ,1.0,5.79,2016-09,Tuesday,False
2016-09-20,12676,45007,TW8,XUP88,1.0,1.82,2016-09,Tuesday,False
2016-09-20,12676,45007,LGI,1T1WT,1.0,8.5,2016-09,Tuesday,False
2016-09-20,12676,45007,H8O,2JLQG,1.0,4.0,2016-09,Tuesday,False
2016-09-20,14797,45008,HVP,OVBQ9,1.0,4.91,2016-09,Tuesday,False
2016-09-20,12938,45009,1EO,57BHI,1.0,11.01,2016-09,Tuesday,False
2016-09-20,16141,45010,OXH,A4V7B,1.0,9.81,2016-09,Tuesday,False
2016-09-20,20123,45011,R6E,WKOLQ,1.0,1.88,2016-09,Tuesday,False
2016-09-20,20123,45011,PA3,JHUY4,1.0,16.82,2016-09,Tuesday,False
2016-09-20,10064,45012,SFC,O0P6L,1.0,2.37,2016-09,Tuesday,False
2016-09-20,10064,45012,C8Z,3AN0D,1.0,8.88,2016-09,Tuesday,False
2016-09-20,18824,45013,FU5,6DCYD,2.0,12.79,2016-09,Tuesday,False
2016-09-20,18824,45013,OXH,0OZBT,1.0,8.67,2016-09,Tuesday,False
2016-09-20,18824,45013,01F,3OB6W,1.0,24.95,2016-09,Tuesday,False
2016-09-20,18824,45013,OXH,Z37OL,1.0,34.42,2016-09,Tuesday,False
2016-09-20,18824,45013,IEV,4FT32,1.0,1.9,2016-09,Tuesday,False
2016-09-20,18824,45013,IEV,PWG2Z,2.0,10.0,2016-09,Tuesday,False
2016-09-20,12939,45014,EKM,360JS,2.0,5.46,2016-09,Tuesday,False
2016-09-20,12939,45014,ILF,5TPXK,1.0,2.15,2016-09,Tuesday,False
2016-09-20,12775,45015,P42,OV1P9,1.0,6.07,2016-09,Tuesday,False
2016-09-20,12775,45015,R6E,DLFQW,1.0,4.98,2016-09,Tuesday,False
2016-09-20,20137,45016,LSD,P9S1S,1.0,10.96,2016-09,Tuesday,False
2016-09-20,20137,45016,C8Z,NKEJZ,1.0,12.75,2016-09,Tuesday,False
2016-09-20,14319,45017,H15,J2RPB,1.0,3.41,2016-09,Tuesday,False
2016-09-20,10892,45018,N8U,FQZL8,1.0,2.04,2016-09,Tuesday,False
2016-09-20,10892,45018,LSD,U47J1,1.0,8.98,2016-09,Tuesday,False
2016-09-20,10892,45018,R6E,WKOLQ,1.0,1.88,2016-09,Tuesday,False
2016-07-04,16049,32917,29A,A59HR,1.0,3.12,2016-07,Monday,False
2016-09-20,18688,45019,LPF,FJPZ5,2.0,12.06,2016-09,Tuesday,False
2016-09-20,18471,45020,U5F,WNBBE,3.0,5.73,2016-09,Tuesday,False
2016-09-20,18471,45020,JPI,Z5WCE,1.0,2.66,2016-09,Tuesday,False
2016-09-20,12940,45021,L9F,311FH,1.0,5.96,2016-09,Tuesday,False
2016-09-20,12940,45021,PBV,MCN9Z,2.0,14.64,2016-09,Tuesday,False
2016-09-20,10170,45022,V9H,SGGBX,1.0,157.81,2016-09,Tuesday,True
2016-07-12,17190,34119,8HU,20XCP,2.0,31.66,2016-07,Tuesday,False
2016-07-12,17190,34119,6BZ,3YDVF,2.0,63.54,2016-07,Tuesday,False
2016-09-20,19721,45023,H15,CLUON,1.0,4.09,2016-09,Tuesday,False
2016-09-20,19721,45023,FEW,KZ80B,1.0,9.38,2016-09,Tuesday,False
2016-09-20,12942,45024,SJS,80GQW,2.0,36.97,2016-09,Tuesday,False
2016-09-20,17112,45025,BZU,AB7EN,1.0,3.74,2016-09,Tuesday,False
2016-09-20,7343,45026,N8U,85WDI,2.0,2.25,2016-09,Tuesday,False
2016-09-20,7343,45026,N8U,UNJKW,1.0,1.84,2016-09,Tuesday,False
2016-09-20,7343,45026,F9B,ZD3Z4,1.0,11.6,2016-09,Tuesday,False
2016-09-20,7343,45026,SFC,26XOE,2.0,4.0,2016-09,Tuesday,False
2016-09-20,11812,45027,FEW,JJ9FT,1.0,5.79,2016-09,Tuesday,False
2016-07-12,17612,34120,R6E,F90L2,1.0,2.37,2016-07,Tuesday,False
2016-09-20,18777,45028,QV7,RBZMC,1.0,1.69,2016-09,Tuesday,False
2016-09-20,12941,45029,PBV,4AV34,3.0,21.32,2016-09,Tuesday,False
2016-09-20,11188,45030,29A,RBNO8,1.0,10.02,2016-09,Tuesday,False
2016-09-20,12251,45031,U5F,VHZUD,1.0,2.71,2016-09,Tuesday,False
2016-09-20,12251,45031,N8U,TL4WZ,1.0,4.0,2016-09,Tuesday,False
2016-09-20,12251,45031,LDZ,IRQZ4,1.0,36.41,2016-09,Tuesday,False
2016-09-20,12251,45031,U5F,67D07,1.0,3.38,2016-09,Tuesday,False
2016-09-20,12941,45032,LSD,JL6W1,1.0,8.42,2016-09,Tuesday,False
2016-09-20,12923,45033,69K,XW3IQ,2.0,44.54,2016-09,Tuesday,False
2016-09-20,13922,45034,8HU,NKYA0,1.0,4.94,2016-09,Tuesday,False
2016-09-20,13922,45034,FU5,6LB6U,1.0,7.14,2016-09,Tuesday,False
2016-09-20,13922,45034,U5F,QFMAR,1.0,2.73,2016-09,Tuesday,False
2016-09-20,13922,45034,6BZ,3YDVF,2.0,63.54,2016-09,Tuesday,False
2016-07-12,17190,34121,U5F,58LSB,2.0,3.3,2016-07,Tuesday,False
2016-07-12,17190,34121,69K,XW3IQ,1.0,22.27,2016-07,Tuesday,False
2016-07-12,17190,34121,FU5,HZEFW,2.0,14.92,2016-07,Tuesday,False
2016-07-12,17190,34121,LPF,9F8O1,2.0,12.36,2016-07,Tuesday,False
2016-07-12,17190,34121,FZT,I1AQP,2.0,4.63,2016-07,Tuesday,False
2016-09-20,8574,45035,JPI,W3Q7V,1.0,3.88,2016-09,Tuesday,False
2016-09-20,12922,45036,U5F,OEJ4F,1.0,2.49,2016-09,Tuesday,False
2016-09-20,12922,45036,8HU,I44Y5,1.0,5.04,2016-09,Tuesday,False
2016-09-20,15456,45037,0H2,51OBI,1.0,6.75,2016-09,Tuesday,False
2016-09-20,16980,45038,MOE,N0D2P,1.0,2.86,2016-09,Tuesday,False
2016-09-20,20241,45039,N8U,JJLXQ,1.0,4.77,2016-09,Tuesday,False
2016-09-20,12399,45040,0KX,E6T47,1.0,3.74,2016-09,Tuesday,False
2016-07-12,17570,34122,A38,4HRWK,1.0,3.9,2016-07,Tuesday,False
2016-07-12,17570,34122,GGP,FVNKQ,1.0,9.35,2016-07,Tuesday,False
2016-07-12,17570,34122,69K,Z1G08,1.0,4.43,2016-07,Tuesday,False
2016-07-12,17570,34122,IEV,AGSZN,2.0,8.29,2016-07,Tuesday,False
2016-07-12,17570,34122,IEV,DL5MU,2.0,11.0,2016-07,Tuesday,False
2016-09-20,3525,45041,P42,OV1P9,1.0,6.07,2016-09,Tuesday,False
2016-09-20,17038,45042,R6E,4R4F9,2.0,11.6,2016-09,Tuesday,False
2016-09-20,17038,45042,N8U,UNJKW,2.0,3.68,2016-09,Tuesday,False
2016-09-20,17038,45042,PZW,8N1HN,2.0,9.54,2016-09,Tuesday,False
2016-09-20,17038,45042,R6E,DUWYY,1.0,4.19,2016-09,Tuesday,False
2016-09-20,21497,45043,C8Z,6WB17,1.0,18.87,2016-09,Tuesday,False
2016-09-20,12675,45044,2ML,3SZO0,1.0,9.4,2016-09,Tuesday,False
2016-09-20,12252,45045,FEW,2NYLG,1.0,6.35,2016-09,Tuesday,False
2016-07-12,18433,34123,Z23,6NK76,1.0,4.57,2016-07,Tuesday,False
2016-07-12,18433,34123,1VL,TI4FY,1.0,6.35,2016-07,Tuesday,False
2016-09-20,17653,45046,0H2,AS8VB,1.0,6.68,2016-09,Tuesday,False
2016-09-20,18188,45047,C8Z,GWJMM,1.0,8.88,2016-09,Tuesday,False
2016-09-20,18574,45048,EMC,L9EPW,2.0,8.07,2016-09,Tuesday,False
2016-09-20,18574,45048,EMC,23Y9E,2.0,10.12,2016-09,Tuesday,False
2016-09-20,10276,45049,P42,JCYBN,1.0,5.46,2016-09,Tuesday,False
2016-07-12,13262,34124,U5F,OEJ4F,1.0,2.49,2016-07,Tuesday,False
2016-07-12,13262,34124,69K,C7BXU,1.0,6.07,2016-07,Tuesday,False
2016-09-20,17552,45050,P42,GR6UE,1.0,4.57,2016-09,Tuesday,False
2016-09-20,17552,45051,P42,GR6UE,1.0,4.57,2016-09,Tuesday,False
2016-09-20,21174,45052,P42,OV1P9,1.0,6.07,2016-09,Tuesday,False
2016-09-20,21174,45052,LPF,5S43J,1.0,11.48,2016-09,Tuesday,False
2016-09-20,21174,45052,IEV,4FT32,2.0,3.82,2016-09,Tuesday,False
2016-09-20,21174,45052,H15,BK9BM,1.0,6.24,2016-09,Tuesday,False
2016-09-20,17309,45053,EMC,23Y9E,3.0,15.18,2016-09,Tuesday,False
2016-09-20,17309,45053,6BZ,3YDVF,2.0,63.54,2016-09,Tuesday,False
2016-09-20,10374,45054,IEV,4FT32,3.0,5.73,2016-09,Tuesday,False
2016-09-20,15003,45055,JPI,XP4L1,1.0,3.27,2016-09,Tuesday,False
2016-09-20,15003,45055,JPI,9UZI4,1.0,2.11,2016-09,Tuesday,False
2016-09-20,18901,45056,JKC,HP8AG,3.0,8.13,2016-09,Tuesday,False
2016-09-20,12380,45057,LPF,92US4,1.0,15.86,2016-09,Tuesday,False
2016-09-20,12380,45057,SJS,CRXP2,1.0,185.19,2016-09,Tuesday,True
2016-09-20,12380,45057,SJS,XFAEF,1.0,6.9,2016-09,Tuesday,False
2016-09-20,12380,45057,EKM,W14J3,1.0,2.64,2016-09,Tuesday,False
2016-09-20,13773,45058,R6E,KV45X,1.0,2.13,2016-09,Tuesday,False
2016-09-20,18024,45059,OQA,DWJC4,1.0,12.87,2016-09,Tuesday,False
2016-09-20,18024,45059,BZU,68AG2,1.0,7.23,2016-09,Tuesday,False
2016-09-20,12921,45060,L28,37298,1.0,5.29,2016-09,Tuesday,False
2016-09-20,12921,45060,N8U,85WDI,1.0,1.71,2016-09,Tuesday,False
2016-09-20,21743,45061,QCG,A72X8,1.0,6.38,2016-09,Tuesday,False
2016-09-20,18723,45062,P42,B2IW9,1.0,9.0,2016-09,Tuesday,False
2016-09-20,16641,45063,01F,3GTLH,3.0,12.11,2016-09,Tuesday,False
2016-09-20,16641,45063,Q4N,NUL2D,2.0,24.54,2016-09,Tuesday,False
2016-09-20,16641,45063,M7X,2WKBS,1.0,15.15,2016-09,Tuesday,False
2016-09-20,16641,45063,LPF,CYAX0,2.0,7.37,2016-09,Tuesday,False
2016-09-20,16641,45063,6BZ,3YDVF,2.0,63.54,2016-09,Tuesday,False
2016-09-20,19224,45064,TW8,JW4BR,1.0,2.11,2016-09,Tuesday,False
2016-09-20,11948,45065,GGP,FVNKQ,1.0,9.35,2016-09,Tuesday,False
2016-09-20,11948,45065,7C6,7YBOX,1.0,13.66,2016-09,Tuesday,False
2016-09-20,15058,45066,OXH,SYKJG,1.0,4.47,2016-09,Tuesday,False
2016-09-20,12677,45067,X52,27GQ0,1.0,12.62,2016-09,Tuesday,False
2016-09-20,21849,45068,P42,YPH1H,1.0,5.0,2016-09,Tuesday,False
2016-09-20,12036,45069,6BZ,SJXBP,1.0,5.56,2016-09,Tuesday,False
2016-09-20,12036,45069,FU5,NOKHJ,1.0,11.13,2016-09,Tuesday,False
2016-09-20,12036,45069,LPF,TP9K5,1.0,4.19,2016-09,Tuesday,False
2016-09-20,12036,45069,01F,1IX2L,1.0,4.59,2016-09,Tuesday,False
2016-09-20,13160,45070,V9H,IVK1M,1.0,13.44,2016-09,Tuesday,False
2016-09-20,13160,45070,SJS,KWULP,3.0,171.5,2016-09,Tuesday,True
2016-09-20,16041,45071,OBD,0S4F6,1.0,4.57,2016-09,Tuesday,False
2016-09-20,16041,45071,OBD,0T6EB,1.0,2.59,2016-09,Tuesday,False
2016-09-20,10327,45072,R6E,F90L2,1.0,2.5,2016-09,Tuesday,False
2016-09-20,12928,45073,LPF,SEH7I,3.0,104.97,2016-09,Tuesday,True
2016-09-20,15496,45074,TW8,NETIE,1.0,1.62,2016-09,Tuesday,False
2016-09-20,15496,45074,8H8,T935V,1.0,4.94,2016-09,Tuesday,False
2016-07-05,13560,33022,P42,H06E3,3.0,10.23,2016-07,Tuesday,False
2016-07-05,13560,33022,LSD,88OZ9,1.0,3.81,2016-07,Tuesday,False
2016-07-05,13560,33022,1VL,TI4FY,1.0,6.35,2016-07,Tuesday,False
2016-07-05,13560,33022,2ML,3SZO0,1.0,7.5,2016-07,Tuesday,False
2016-07-05,13560,33022,U5F,67D07,1.0,3.38,2016-07,Tuesday,False
2016-07-05,13560,33022,LSD,GHG1T,2.0,6.87,2016-07,Tuesday,False
2016-07-12,16802,34125,T80,C3R9E,1.0,6.21,2016-07,Tuesday,False
2016-07-12,16802,34125,QCG,A6Z4C,1.0,5.37,2016-07,Tuesday,False
2016-09-20,21125,45075,X52,96A0O,1.0,3.48,2016-09,Tuesday,False
2016-09-20,12673,45076,P42,7Y2WS,1.0,4.02,2016-09,Tuesday,False
2016-09-20,17908,45077,XG4,IQNBU,1.0,6.62,2016-09,Tuesday,False
2016-09-20,17908,45077,HVP,AHCKE,1.0,9.35,2016-09,Tuesday,False
2016-09-20,9851,45078,N8U,H87RV,1.0,5.38,2016-09,Tuesday,False
2016-09-20,17575,45079,SJS,CRXP2,1.0,185.19,2016-09,Tuesday,True
2016-09-20,17575,45079,SJS,GB2HW,1.0,18.64,2016-09,Tuesday,False
2016-09-20,17575,45079,IEV,X9YT7,1.0,1.9,2016-09,Tuesday,False
2016-09-20,17575,45079,69K,C7BXU,1.0,6.07,2016-09,Tuesday,False
2016-09-20,13544,45080,IEV,PPR4D,2.0,9.93,2016-09,Tuesday,False
2016-09-20,13544,45080,OXH,AGKFU,1.0,55.43,2016-09,Tuesday,False
2016-09-20,13544,45080,LPF,824HO,1.0,3.13,2016-09,Tuesday,False
2016-09-20,13544,45080,FU5,6LB6U,2.0,14.29,2016-09,Tuesday,False
2016-09-20,19375,45081,29A,LPLTZ,1.0,3.75,2016-09,Tuesday,False
2016-09-20,19375,45081,TEU,Z7P1C,1.0,4.56,2016-09,Tuesday,False
2016-09-20,13945,45082,FU5,E52O9,1.0,14.52,2016-09,Tuesday,False
2016-09-20,16918,45083,R6E,KDO6P,1.0,2.13,2016-09,Tuesday,False
2016-09-20,16918,45083,R6E,BX9Z0,1.0,2.13,2016-09,Tuesday,False
2016-09-20,10568,45084,X52,GZN4P,1.0,3.42,2016-09,Tuesday,False
2016-09-20,17190,45085,FZT,839RU,1.0,2.39,2016-09,Tuesday,False
2016-09-20,17190,45085,TW8,M93I3,1.0,1.68,2016-09,Tuesday,False
2016-09-20,17190,45086,R6E,PNWS2,1.0,8.65,2016-09,Tuesday,False
2016-09-20,18205,45087,1EO,TNY4W,2.0,4.94,2016-09,Tuesday,False
2016-09-20,18205,45087,1EO,F985N,1.0,88.88,2016-09,Tuesday,True
2016-09-20,18205,45087,0H2,RKK2C,1.0,7.43,2016-09,Tuesday,False
2016-09-20,15685,45088,A38,W1ZMG,1.0,3.85,2016-09,Tuesday,False
2016-09-20,15685,45088,OBD,69A7P,1.0,9.46,2016-09,Tuesday,False
2016-09-20,20952,45089,NTA,C6TXL,1.0,4.5,2016-09,Tuesday,False
2016-09-20,20952,45089,N8U,TL4WZ,1.0,4.0,2016-09,Tuesday,False
2016-09-20,20952,45089,FU5,W53F2,2.0,2.43,2016-09,Tuesday,False
2016-09-20,20952,45089,IEV,Z0NZL,2.0,4.56,2016-09,Tuesday,False
2016-09-20,17034,45090,LPF,BDD5Z,2.0,13.5,2016-09,Tuesday,False
2016-09-20,17034,45090,U5F,VHZUD,2.0,5.43,2016-09,Tuesday,False
2016-09-20,17034,45090,QCG,M4TM4,1.0,11.04,2016-09,Tuesday,False
2016-09-20,17034,45090,01F,BLH3I,2.0,5.73,2016-09,Tuesday,False
2016-09-20,17034,45090,N8U,QGK3S,1.0,5.69,2016-09,Tuesday,False
2016-09-20,17034,45090,OXH,N0O1G,2.0,5.37,2016-09,Tuesday,False
2016-09-20,17034,45090,FU5,29DS1,2.0,18.67,2016-09,Tuesday,False
2016-09-20,9983,45091,1VL,GB05L,1.0,4.23,2016-09,Tuesday,False
2016-09-20,9983,45091,LPF,75NLL,2.0,5.16,2016-09,Tuesday,False
2016-09-20,9983,45091,FYD,1XV6A,2.0,42.54,2016-09,Tuesday,False
2016-09-20,9983,45091,01F,OJS5N,2.0,51.82,2016-09,Tuesday,False
2016-09-20,2186,45092,DJI,7AIOL,1.0,12.77,2016-09,Tuesday,False
2016-09-20,17767,45093,8HU,HT9WP,1.0,14.37,2016-09,Tuesday,False
2016-09-20,17767,45093,PHK,4QGXB,2.0,48.15,2016-09,Tuesday,False
2016-09-20,17875,45094,N8U,QGK3S,1.0,5.69,2016-09,Tuesday,False
2016-09-20,17875,45094,01F,3OB6W,2.0,49.88,2016-09,Tuesday,False
2016-09-20,17875,45094,LPF,R0K6E,1.0,53.07,2016-09,Tuesday,False
2016-09-20,17875,45094,IEV,6TFC2,3.0,27.09,2016-09,Tuesday,False
2016-09-20,17875,45094,01F,3LK09,1.0,5.15,2016-09,Tuesday,False
2016-09-20,12701,45095,2O0,N08KW,1.0,12.96,2016-09,Tuesday,False
2016-07-12,15801,34126,8HU,YRULF,2.0,13.61,2016-07,Tuesday,False
2016-07-12,15801,34126,6BZ,8C752,2.0,11.21,2016-07,Tuesday,False
2016-07-12,15801,34126,A38,W1ZMG,2.0,7.73,2016-07,Tuesday,False
2016-07-12,15801,34126,LPF,MEWW0,2.0,11.76,2016-07,Tuesday,False
2016-07-12,15801,34126,LPF,5H3T1,2.0,5.1,2016-07,Tuesday,False
2016-07-12,15801,34126,2ML,15T4G,1.0,4.77,2016-07,Tuesday,False
2016-07-12,15801,34126,01F,CM3JZ,2.0,4.44,2016-07,Tuesday,False
2016-09-20,9882,45096,P42,OV1P9,1.0,6.07,2016-09,Tuesday,False
2016-09-20,10330,45097,U5F,UHKW8,1.0,1.72,2016-09,Tuesday,False
2016-09-20,18521,45098,OQA,GIAF2,2.0,19.09,2016-09,Tuesday,False
2016-09-20,18521,45098,J4R,E3WCF,1.0,10.86,2016-09,Tuesday,False
2016-09-20,18521,45098,7C6,7YBOX,2.0,27.33,2016-09,Tuesday,False
2016-09-20,18521,45098,U5F,NXWMB,1.0,3.65,2016-09,Tuesday,False
2016-09-20,15882,45099,LDZ,44RUE,1.0,40.89,2016-09,Tuesday,False
2016-09-20,12702,45100,N8U,UNJKW,1.0,1.84,2016-09,Tuesday,False
2016-09-20,12702,45100,1TS,SVT67,1.0,13.68,2016-09,Tuesday,False
2016-09-20,12702,45100,R6B,LCCKP,2.0,13.68,2016-09,Tuesday,False
2016-09-20,17613,45101,ILF,OUC6J,3.0,41.69,2016-09,Tuesday,False
2016-09-20,17030,45102,N8U,TL4WZ,1.0,4.0,2016-09,Tuesday,False
2016-09-20,17030,45102,FU5,1H4DM,1.0,37.63,2016-09,Tuesday,False
2016-09-20,17030,45102,Z23,ZGQVW,1.0,19.58,2016-09,Tuesday,False
2016-09-20,17030,45102,9ZX,LG6Y2,3.0,22.09,2016-09,Tuesday,False
2016-09-20,17030,45102,OXH,2IA22,1.0,9.39,2016-09,Tuesday,False
2016-09-20,17030,45102,FU5,29DS1,2.0,18.67,2016-09,Tuesday,False
2016-07-12,10506,34127,LGI,ZHUS2,1.0,1.82,2016-07,Tuesday,False
2016-07-12,10506,34127,2O0,UCK6F,2.0,11.18,2016-07,Tuesday,False
2016-09-20,17692,45103,SFC,C0OET,1.0,2.06,2016-09,Tuesday,False
2016-09-20,8847,45104,CQK,SGGKI,1.0,5.64,2016-09,Tuesday,False
2016-09-20,6636,45105,0H2,CZUZX,1.0,6.35,2016-09,Tuesday,False
2016-09-20,6636,45105,N8U,JJLXQ,1.0,4.77,2016-09,Tuesday,False
2016-09-20,6636,45105,H15,BKO3J,1.0,10.37,2016-09,Tuesday,False
2016-09-20,6636,45105,H15,D2QSU,1.0,4.98,2016-09,Tuesday,False
2016-09-20,11555,45106,A38,W1ZMG,2.0,7.73,2016-09,Tuesday,False
2016-09-20,11555,45106,IEV,MAG1S,2.0,5.5,2016-09,Tuesday,False
2016-09-20,11555,45106,8HU,U1GN5,1.0,14.36,2016-09,Tuesday,False
2016-09-20,11555,45106,A38,MZL43,2.0,5.43,2016-09,Tuesday,False
2016-09-20,11555,45106,69K,9QP7J,2.0,34.92,2016-09,Tuesday,False
2016-09-20,11555,45106,LPF,CYAX0,3.0,11.04,2016-09,Tuesday,False
2016-09-20,17026,45107,JR5,CV0DB,1.0,6.82,2016-09,Tuesday,False
2016-09-20,11431,45108,N8U,UNJKW,1.0,1.84,2016-09,Tuesday,False
2016-09-20,17749,45109,FU5,W53F2,2.0,2.43,2016-09,Tuesday,False
2016-09-20,17749,45109,LPF,HCTMU,2.0,18.67,2016-09,Tuesday,False
2016-09-20,17749,45109,LPF,6DVMD,2.0,12.06,2016-09,Tuesday,False
2016-09-20,17749,45109,OQA,XFWW8,1.0,6.9,2016-09,Tuesday,False
2016-09-20,1665,45110,DJI,7AIOL,1.0,12.77,2016-09,Tuesday,False
2016-09-20,18893,45111,J4R,3IL3H,1.0,4.7,2016-09,Tuesday,False
2016-09-20,18893,45111,8HU,88T6V,2.0,9.38,2016-09,Tuesday,False
2016-09-20,17588,45112,AEB,03C6L,1.0,1.23,2016-09,Tuesday,False
2016-09-20,6805,45113,0H2,CZUZX,1.0,6.35,2016-09,Tuesday,False
2016-09-20,6805,45113,N8U,UNJKW,1.0,1.84,2016-09,Tuesday,False
2016-09-20,18320,45114,YMJ,7GQRJ,1.0,11.65,2016-09,Tuesday,False
2016-09-20,11045,45115,H8O,3CEPQ,1.0,2.71,2016-09,Tuesday,False
2016-09-20,11045,45115,JI5,YDSP6,5.0,4.75,2016-09,Tuesday,False
2016-09-20,11045,45115,W41,51GGZ,2.0,0.87,2016-09,Tuesday,False
2016-09-20,11045,45115,LGI,1T1WT,1.0,8.5,2016-09,Tuesday,False
2016-09-20,11045,45115,FQC,RZJXV,1.0,12.75,2016-09,Tuesday,False
2016-09-20,10452,45116,2ML,3483Q,1.0,0.02,2016-09,Tuesday,False
2016-09-20,10452,45116,2ML,6V2Q8,1.0,12.21,2016-09,Tuesday,False
2016-09-20,16156,45117,61C,XELEO,2.0,116.46,2016-09,Tuesday,True
2016-09-20,20558,45118,P42,99TPI,2.0,11.25,2016-09,Tuesday,False
2016-09-20,20558,45119,JR5,CV0DB,1.0,6.82,2016-09,Tuesday,False
2016-09-20,21157,45120,69B,APEJQ,1.0,6.69,2016-09,Tuesday,False
2016-09-20,12735,45121,01F,P6RR0,1.0,7.88,2016-09,Tuesday,False
2016-09-20,12735,45121,01F,BLH3I,2.0,5.73,2016-09,Tuesday,False
2016-09-20,12735,45121,FEW,9VWB9,1.0,10.15,2016-09,Tuesday,False
2016-09-20,12735,45121,IEV,O88MP,1.33,17.0,2016-09,Tuesday,False
2016-09-20,12735,45121,LPF,ZDER3,2.0,15.84,2016-09,Tuesday,False
2016-09-20,12735,45121,FU5,6LB6U,1.0,7.14,2016-09,Tuesday,False
2016-09-20,12735,45121,0H2,RKK2C,1.0,7.43,2016-09,Tuesday,False
2016-09-20,11977,45122,FEW,6931C,1.0,3.48,2016-09,Tuesday,False
2016-07-12,17309,34128,R6E,UN0SI,1.0,2.19,2016-07,Tuesday,False
2016-09-20,16563,45123,FU5,6DCYD,3.0,19.18,2016-09,Tuesday,False
2016-09-20,16563,45123,QCG,CTN07,1.0,14.05,2016-09,Tuesday,False
2016-09-20,16563,45123,U5F,2SVKS,3.0,6.63,2016-09,Tuesday,False
2016-09-20,16563,45123,IEV,AGSZN,3.0,12.43,2016-09,Tuesday,False
2016-09-20,20772,45124,EPM,3QF8J,4.0,4.0,2016-09,Tuesday,False
2016-09-20,15183,45125,N8U,FQZL8,3.0,6.13,2016-09,Tuesday,False
2016-09-20,15183,45125,OBD,YTBSB,1.0,10.96,2016-09,Tuesday,False
2016-09-20,5488,45126,JPI,ENVP6,1.0,2.11,2016-09,Tuesday,False
2016-09-20,17974,45127,J4R,S1CW9,1.0,3.48,2016-09,Tuesday,False
2016-09-20,17974,45127,01F,3GTLH,1.0,4.04,2016-09,Tuesday,False
2016-09-20,14529,45128,2LA,6ED7U,1.0,5.32,2016-09,Tuesday,False
2016-09-20,14529,45128,N8U,EMJ1S,1.0,3.41,2016-09,Tuesday,False
2016-09-20,14529,45128,NX3,Y203L,2.0,1.5,2016-09,Tuesday,False
2016-09-20,17911,45129,QCG,536VK,1.0,6.35,2016-09,Tuesday,False
2016-09-20,17911,45129,N5F,J83KR,1.0,6.54,2016-09,Tuesday,False
2016-09-20,6817,45130,N8U,UNJKW,1.0,1.84,2016-09,Tuesday,False
2016-09-20,16475,45131,U5F,ZHY6C,2.0,4.06,2016-09,Tuesday,False
2016-09-20,16475,45131,N8U,QGK3S,1.0,5.69,2016-09,Tuesday,False
2016-09-20,16475,45131,8HU,09LL9,2.0,5.5,2016-09,Tuesday,False
2016-09-20,16475,45131,HVP,WKVN8,1.0,6.62,2016-09,Tuesday,False
2016-09-20,16475,45131,U5F,2SVKS,4.0,8.83,2016-09,Tuesday,False
2016-09-20,16475,45131,Q4N,ISNFA,1.0,7.49,2016-09,Tuesday,False
2016-09-20,21593,45132,ZX5,YVI31,1.0,6.18,2016-09,Tuesday,False
2016-09-20,17578,45133,0KX,KOQ4K,1.0,7.38,2016-09,Tuesday,False
2016-09-20,17578,45133,PA3,DJMIH,1.0,17.49,2016-09,Tuesday,False
2016-09-20,16484,45134,TZB,096VW,1.0,6.07,2016-09,Tuesday,False
2016-09-20,16484,45134,OQA,DWJC4,1.0,12.87,2016-09,Tuesday,False
2016-07-12,16486,34129,8HU,6J6MA,2.0,8.22,2016-07,Tuesday,False
2016-07-12,16486,34129,N8U,M6J9W,1.0,6.48,2016-07,Tuesday,False
2016-07-12,16486,34129,U5F,VZELE,2.0,6.68,2016-07,Tuesday,False
